barcode,sku,product_name,size,price_tag,cost_price,quantity,import_date,gender,season,category,brand
8054795293439,182707-C1512,Diadora Robin 7,40.5,45,21.73041082,2,2/18/2026,MALE,SS26,Footwear,DIADORA
8054795293446,182707-C1512,Diadora Robin 7,41,45,21.73041082,4,2/18/2026,MALE,SS26,Footwear,DIADORA
8054795293453,182707-C1512,Diadora Robin 7,42,45,21.73041082,4,2/18/2026,MALE,SS26,Footwear,DIADORA
8054795293460,182707-C1512,Diadora Robin 7,42.5,45,21.73041082,3,2/18/2026,MALE,SS26,Footwear,DIADORA
8054795293477,182707-C1512,Diadora Robin 7,43,45,21.73041082,4,2/18/2026,MALE,SS26,Footwear,DIADORA
8054795293484,182707-C1512,Diadora Robin 7,44,45,21.73041082,3,2/18/2026,MALE,SS26,Footwear,DIADORA
8054795292937,182707-C7406,Diadora Robin 7,45,45,20.86119438,4,2/18/2026,MALE,SS26,Footwear,DIADORA
8054795292951,182707-C7406,Diadora Robin 7,46,45,20.86119438,2,2/18/2026,MALE,SS26,Footwear,DIADORA
8054795292999,182707-C7406,Diadora Robin 7,40.5,45,20.86119438,2,2/18/2026,MALE,SS26,Footwear,DIADORA
8054795293002,182707-C7406,Diadora Robin 7,41,45,20.86119438,5,2/18/2026,MALE,SS26,Footwear,DIADORA
8054795293019,182707-C7406,Diadora Robin 7,42,45,20.86119438,5,2/18/2026,MALE,SS26,Footwear,DIADORA
8054795293026,182707-C7406,Diadora Robin 7,42.5,45,20.86119438,5,2/18/2026,MALE,SS26,Footwear,DIADORA
8054795293033,182707-C7406,Diadora Robin 7,43,45,20.86119438,5,2/18/2026,MALE,SS26,Footwear,DIADORA
8054795293040,182707-C7406,Diadora Robin 7,44,45,20.86119438,5,2/18/2026,MALE,SS26,Footwear,DIADORA
8054795292555,182725-C0200,Diadora Eagle 9,44.5,55,23.75284509,2,2/18/2026,MALE,SS26,Footwear,DIADORA
8054795292562,182725-C0200,Diadora Eagle 9,45,55,23.75284509,2,2/18/2026,MALE,SS26,Footwear,DIADORA
8054795292586,182725-C0200,Diadora Eagle 9,46,55,23.75284509,2,2/18/2026,MALE,SS26,Footwear,DIADORA
8054795292593,182725-C0200,Diadora Eagle 9,47,55,23.75284509,2,2/18/2026,MALE,SS26,Footwear,DIADORA
8054795292623,182725-C0200,Diadora Eagle 9,40.5,55,23.75284509,1,2/18/2026,MALE,SS26,Footwear,DIADORA
8054795292630,182725-C0200,Diadora Eagle 9,41,55,23.75284509,2,2/18/2026,MALE,SS26,Footwear,DIADORA
8054795292647,182725-C0200,Diadora Eagle 9,42,55,23.75284509,2,2/18/2026,MALE,SS26,Footwear,DIADORA
8054795292654,182725-C0200,Diadora Eagle 9,42.5,55,23.75284509,1,2/18/2026,MALE,SS26,Footwear,DIADORA
8054795292661,182725-C0200,Diadora Eagle 9,43,55,23.75284509,3,2/18/2026,MALE,SS26,Footwear,DIADORA
8054795292678,182725-C0200,Diadora Eagle 9,44,55,23.75284509,3,2/18/2026,MALE,SS26,Footwear,DIADORA
8054795292180,182725-C6307,Diadora Eagle 9,40.5,55,23.75284509,2,2/18/2026,MALE,SS26,Footwear,DIADORA
8054795292197,182725-C6307,Diadora Eagle 9,41,55,23.52993231,2,2/18/2026,MALE,SS26,Footwear,DIADORA
8054795292203,182725-C6307,Diadora Eagle 9,42,55,23.57451486,3,2/18/2026,MALE,SS26,Footwear,DIADORA
8054795292210,182725-C6307,Diadora Eagle 9,42.5,55,23.48534975,2,2/18/2026,MALE,SS26,Footwear,DIADORA
8054795292227,182725-C6307,Diadora Eagle 9,43,55,23.66367998,4,2/18/2026,MALE,SS26,Footwear,DIADORA
8054795292234,182725-C6307,Diadora Eagle 9,44,55,23.6413887,3,2/18/2026,MALE,SS26,Footwear,DIADORA
8054795292814,182725-C6307,Diadora Eagle 9,44.5,55,23.60423657,2,2/18/2026,MALE,SS26,Footwear,DIADORA
8054795292821,182725-C6307,Diadora Eagle 9,45,55,23.75284509,2,2/18/2026,MALE,SS26,Footwear,DIADORA
8054795292845,182725-C6307,Diadora Eagle 9,46,55,23.75284509,1,2/18/2026,MALE,SS26,Footwear,DIADORA
8054795292241,182725-C7406,Diadora Eagle 9,44.5,55,23.75284509,1,2/18/2026,MALE,SS26,Footwear,DIADORA
8054795292258,182725-C7406,Diadora Eagle 9,45,55,23.75284509,1,2/18/2026,MALE,SS26,Footwear,DIADORA
8054795292319,182725-C7406,Diadora Eagle 9,40.5,55,23.75284509,1,2/18/2026,MALE,SS26,Footwear,DIADORA
8054795292326,182725-C7406,Diadora Eagle 9,41,55,23.75284509,2,2/18/2026,MALE,SS26,Footwear,DIADORA
8054795292333,182725-C7406,Diadora Eagle 9,42,55,23.75284509,2,2/18/2026,MALE,SS26,Footwear,DIADORA
8054795292340,182725-C7406,Diadora Eagle 9,42.5,55,23.75284509,2,2/18/2026,MALE,SS26,Footwear,DIADORA
8054795292357,182725-C7406,Diadora Eagle 9,43,55,23.75284509,2,2/18/2026,MALE,SS26,Footwear,DIADORA
8054795292364,182725-C7406,Diadora Eagle 9,44,55,23.75284509,2,2/18/2026,MALE,SS26,Footwear,DIADORA
8054795292371,182725-D0502,Diadora Eagle 9,44.5,55,23.75284509,1,2/18/2026,MALE,SS26,Footwear,DIADORA
8054795292388,182725-D0502,Diadora Eagle 9,45,55,23.75284509,1,2/18/2026,MALE,SS26,Footwear,DIADORA
8054795292449,182725-D0502,Diadora Eagle 9,40.5,55,23.75284509,1,2/18/2026,MALE,SS26,Footwear,DIADORA
8054795292456,182725-D0502,Diadora Eagle 9,41,55,23.75284509,2,2/18/2026,MALE,SS26,Footwear,DIADORA
8054795292463,182725-D0502,Diadora Eagle 9,42,55,23.75284509,2,2/18/2026,MALE,SS26,Footwear,DIADORA
8054795292470,182725-D0502,Diadora Eagle 9,42.5,55,23.75284509,3,2/18/2026,MALE,SS26,Footwear,DIADORA
8054795292487,182725-D0502,Diadora Eagle 9,43,55,23.75284509,3,2/18/2026,MALE,SS26,Footwear,DIADORA
8054795292494,182725-D0502,Diadora Eagle 9,44,55,23.75284509,2,2/18/2026,MALE,SS26,Footwear,DIADORA
8054795301080,182736-C1494,Diadora Volee 7,44.5,58,27.26413523,3,2/18/2026,MALE,SS26,Footwear,DIADORA
8054795301097,182736-C1494,Diadora Volee 7,45,58,27.26413523,1,2/18/2026,MALE,SS26,Footwear,DIADORA
8054795301110,182736-C1494,Diadora Volee 7,46,58,27.26413523,1,2/18/2026,MALE,SS26,Footwear,DIADORA
8054795301196,182736-C1494,Diadora Volee 7,40.5,58,27.26413523,2,2/18/2026,MALE,SS26,Footwear,DIADORA
8054795301202,182736-C1494,Diadora Volee 7,41,58,27.26413523,4,2/18/2026,MALE,SS26,Footwear,DIADORA
8054795301219,182736-C1494,Diadora Volee 7,42,58,27.26413523,3,2/18/2026,MALE,SS26,Footwear,DIADORA
8054795301226,182736-C1494,Diadora Volee 7,42.5,58,27.26413523,4,2/18/2026,MALE,SS26,Footwear,DIADORA
8054795301233,182736-C1494,Diadora Volee 7,43,58,27.26413523,4,2/18/2026,MALE,SS26,Footwear,DIADORA
8054795301240,182736-C1494,Diadora Volee 7,44,58,27.26413523,3,2/18/2026,MALE,SS26,Footwear,DIADORA
8054795309628,182788-60025,Diadora Piper Move,40,55,27.94452364,2,2/18/2026,MALE,SS26,Footwear,DIADORA
8054795309635,182788-60025,Diadora Piper Move,41,55,27.94452364,4,2/18/2026,MALE,SS26,Footwear,DIADORA
8054795309642,182788-60025,Diadora Piper Move,42,55,27.94452364,4,2/18/2026,MALE,SS26,Footwear,DIADORA
8054795309659,182788-60025,Diadora Piper Move,43,55,27.94452364,1,2/18/2026,MALE,SS26,Footwear,DIADORA
